start,end,gc_content,z_score
95501,96000,41.0,-0.14
95601,96100,40.8,-0.18
95701,96200,39.6,-0.38
95801,96300,37.0,-0.81
95901,96400,35.2,-1.1
96001,96500,32.8,-1.5
96101,96600,30.0,-1.96
96201,96700,29.8,-2.0
96301,96800,33.2,-1.43
96401,96900,32.6,-1.53
96501,97000,33.2,-1.43
96601,97100,36.8,-0.84
96701,97200,37.0,-0.81
96801,97300,33.2,-1.43
96901,97400,34.6,-1.2
97001,97500,34.8,-1.17
97101,97600,33.6,-1.37
97201,97700,38.0,-0.64
97301,97800,40.4,-0.24
97401,97900,40.0,-0.31
97501,98000,41.8,-0.01
97601,98100,39.6,-0.38
97701,98200,36.2,-0.94
97801,98300,39.6,-0.38
97901,98400,42.8,0.15
98001,98500,42.6,0.12
98101,98600,44.8,0.49
98201,98700,45.2,0.55
98301,98800,40.6,-0.21
98401,98900,41.2,-0.11
98501,99000,42.2,0.06
98601,99100,46.6,0.78
98701,99200,45.2,0.55
98801,99300,47.0,0.85
98901,99400,43.8,0.32
99001,99500,40.8,-0.18
99101,99600,38.4,-0.57
99201,99700,43.2,0.22
99301,99800,45.4,0.58
99401,99900,45.4,0.58
99501,100000,47.4,0.92
99601,100100,45.6,0.62
99701,100200,38.8,-0.51
99801,100300,34.2,-1.27
99901,100400,36.0,-0.97
100001,100500,37.4,-0.74
100101,100600,41.2,-0.11
100201,100700,42.4,0.09
100301,100800,41.0,-0.14
100401,100900,34.4,-1.24
100501,101000,31.2,-1.77
100601,101100,28.2,-2.26
100701,101200,31.6,-1.7
100801,101300,33.0,-1.47
100901,101400,35.8,-1.0
101001,101500,36.0,-0.97
101101,101600,35.6,-1.04
101201,101700,33.4,-1.4
101301,101800,33.4,-1.4
101401,101900,35.2,-1.1
101501,102000,35.2,-1.1
101601,102100,35.2,-1.1
101701,102200,36.0,-0.97
101801,102300,37.6,-0.71
101901,102400,36.4,-0.9
102001,102500,36.8,-0.84
102101,102600,38.2,-0.61
102201,102700,39.8,-0.34
102301,102800,40.4,-0.24
102401,102900,42.2,0.06
102501,103000,42.6,0.12
102601,103100,40.8,-0.18
102701,103200,38.8,-0.51
102801,103300,36.8,-0.84
102901,103400,36.6,-0.87
103001,103500,36.8,-0.84
103101,103600,37.4,-0.74
103201,103700,39.4,-0.41
103301,103800,40.4,-0.24
103401,103900,39.0,-0.47
103501,104000,37.4,-0.74
103601,104100,37.2,-0.77
103701,104200,37.6,-0.71
103801,104300,41.0,-0.14
103901,104400,44.8,0.49
104001,104500,46.8,0.82
104101,104600,47.8,0.98
104201,104700,48.4,1.08
104301,104800,46.0,0.68
104401,104900,42.0,0.02
104501,105000,41.2,-0.11
104601,105100,42.2,0.06
104701,105200,39.6,-0.38
104801,105300,42.6,0.12
104901,105400,43.6,0.29
105001,105500,47.6,0.95
105101,105600,48.4,1.08
105201,105700,50.4,1.41
105301,105800,43.4,0.25
105401,105900,44.6,0.45
105501,106000,41.6,-0.04
105601,106100,42.0,0.02
105701,106200,43.2,0.22
105801,106300,46.4,0.75
105901,106400,46.0,0.68
106001,106500,46.0,0.68
106101,106600,42.0,0.02
106201,106700,40.0,-0.31
106301,106800,41.2,-0.11
106401,106900,41.2,-0.11
106501,107000,41.8,-0.01
106601,107100,45.0,0.52
106701,107200,47.4,0.92
106801,107300,46.8,0.82
106901,107400,48.0,1.02
107001,107500,46.8,0.82
107101,107600,46.6,0.78
107201,107700,44.6,0.45
107301,107800,43.6,0.29
107401,107900,44.2,0.39
107501,108000,45.8,0.65
107601,108100,46.6,0.78
107701,108200,48.0,1.02
107801,108300,52.6,1.78
107901,108400,50.6,1.45
108001,108500,48.0,1.02
108101,108600,46.8,0.82
108201,108700,44.4,0.42
108301,108800,42.2,0.06
108401,108900,42.2,0.06
108501,109000,42.2,0.06
108601,109100,40.6,-0.21
108701,109200,41.6,-0.04
108801,109300,41.2,-0.11
108901,109400,40.6,-0.21
109001,109500,41.6,-0.04
109101,109600,43.0,0.19
109201,109700,43.0,0.19
109301,109800,41.4,-0.08
109401,109900,43.4,0.25
109501,110000,45.4,0.58
109601,110100,46.6,0.78
109701,110200,49.0,1.18
109801,110300,51.2,1.54
109901,110400,48.2,1.05
110001,110500,43.8,0.32
110101,110600,42.2,0.06
110201,110700,40.0,-0.31
110301,110800,39.2,-0.44
110401,110900,39.8,-0.34
110501,111000,40.6,-0.21
110601,111100,37.8,-0.67
110701,111200,37.2,-0.77
110801,111300,35.4,-1.07
110901,111400,36.8,-0.84
111001,111500,40.6,-0.21
111101,111600,41.0,-0.14
111201,111700,38.4,-0.57
111301,111800,35.6,-1.04
111401,111900,32.6,-1.53
111501,112000,29.0,-2.13
111601,112100,29.6,-2.03
111701,112200,29.8,-2.0
111801,112300,31.0,-1.8
111901,112400,30.8,-1.83
112001,112500,29.6,-2.03
112101,112600,28.0,-2.29
112201,112700,29.4,-2.06
112301,112800,30.0,-1.96
112401,112900,31.2,-1.77
112501,113000,34.8,-1.17
112601,113100,38.2,-0.61
112701,113200,39.8,-0.34
112801,113300,42.2,0.06
112901,113400,41.6,-0.04
113001,113500,44.2,0.39
113101,113600,45.6,0.62
113201,113700,46.6,0.78
113301,113800,43.4,0.25
113401,113900,42.8,0.15
113501,114000,38.4,-0.57
113601,114100,36.8,-0.84
113701,114200,35.4,-1.07
113801,114300,39.8,-0.34
113901,114400,45.6,0.62
114001,114500,46.0,0.68
114101,114600,44.0,0.35
114201,114700,44.8,0.49
114301,114800,44.8,0.49
114401,114900,44.4,0.42
114501,115000,45.6,0.62
114601,115100,47.0,0.85
114701,115200,45.4,0.58
114801,115300,44.8,0.49
114901,115400,43.6,0.29
115001,115500,44.6,0.45
115101,115600,47.0,0.85
115201,115700,45.4,0.58
115301,115800,42.8,0.15
115401,115900,41.6,-0.04
115501,116000,41.0,-0.14
115601,116100,38.8,-0.51
115701,116200,43.4,0.25
115801,116300,45.6,0.62
115901,116400,45.0,0.52
116001,116500,43.4,0.25
116101,116600,42.4,0.09
116201,116700,41.6,-0.04
116301,116800,44.4,0.42
116401,116900,42.2,0.06
116501,117000,42.2,0.06
116601,117100,47.8,0.98
116701,117200,48.8,1.15
116801,117300,45.2,0.55
116901,117400,48.0,1.02
117001,117500,46.6,0.78
117101,117600,39.4,-0.41
117201,117700,34.2,-1.27
117301,117800,34.8,-1.17
117401,117900,35.0,-1.14
117501,118000,38.4,-0.57
117601,118100,43.8,0.32
117701,118200,46.4,0.75
117801,118300,48.4,1.08
117901,118400,48.8,1.15
118001,118500,50.0,1.35
118101,118600,46.0,0.68
118201,118700,42.4,0.09
118301,118800,40.8,-0.18
118401,118900,38.4,-0.57
118501,119000,34.2,-1.27
118601,119100,36.0,-0.97
118701,119200,43.2,0.22
118801,119300,43.0,0.19
118901,119400,46.8,0.82
119001,119500,48.6,1.11
119101,119600,49.2,1.21
119201,119700,44.6,0.45
119301,119800,42.6,0.12
119401,119900,38.6,-0.54
119501,120000,38.4,-0.57
119601,120100,37.2,-0.77
119701,120200,38.2,-0.61
119801,120300,38.4,-0.57
119901,120400,40.2,-0.28
120001,120500,40.4,-0.24
120101,120600,40.6,-0.21
120201,120700,39.6,-0.38
120301,120800,38.8,-0.51
120401,120900,42.0,0.02
120501,121000,43.0,0.19
120601,121100,46.6,0.78
120701,121200,48.0,1.02
120801,121300,48.0,1.02
120901,121400,45.6,0.62
121001,121500,43.2,0.22
121101,121600,41.2,-0.11
121201,121700,38.4,-0.57
121301,121800,40.0,-0.31
121401,121900,42.4,0.09
121501,122000,45.6,0.62
121601,122100,47.2,0.88
121701,122200,51.2,1.54
121801,122300,53.8,1.97
121901,122400,51.0,1.51
122001,122500,49.8,1.31
122101,122600,47.8,0.98
122201,122700,46.4,0.75
122301,122800,42.0,0.02
122401,122900,40.8,-0.18
122501,123000,40.6,-0.21
122601,123100,41.0,-0.14
122701,123200,41.4,-0.08
122801,123300,46.0,0.68
122901,123400,47.0,0.85
123001,123500,43.8,0.32
123101,123600,41.2,-0.11
123201,123700,41.2,-0.11
123301,123800,36.4,-0.9
123401,123900,34.4,-1.24
123501,124000,33.6,-1.37
123601,124100,34.6,-1.2
123701,124200,36.8,-0.84
123801,124300,38.6,-0.54
123901,124400,39.2,-0.44
124001,124500,43.0,0.19
124101,124600,43.8,0.32
124201,124700,39.6,-0.38
124301,124800,38.8,-0.51
124401,124900,38.4,-0.57
124501,125000,40.8,-0.18
124601,125100,43.4,0.25
124701,125200,45.4,0.58
124801,125300,47.6,0.95
124901,125400,50.2,1.38
125001,125500,50.4,1.41
125101,125600,50.6,1.45
125201,125700,53.4,1.91
125301,125800,51.4,1.58
125401,125900,51.0,1.51
125501,126000,49.2,1.21
125601,126100,46.8,0.82
125701,126200,40.2,-0.28
125801,126300,42.6,0.12
125901,126400,43.2,0.22
126001,126500,45.0,0.52
126101,126600,42.6,0.12
126201,126700,45.6,0.62
126301,126800,42.4,0.09
126401,126900,41.6,-0.04
126501,127000,36.4,-0.9
126601,127100,34.8,-1.17
126701,127200,34.4,-1.24
126801,127300,35.6,-1.04
126901,127400,33.4,-1.4
127001,127500,34.6,-1.2
127101,127600,37.6,-0.71
127201,127700,38.8,-0.51
127301,127800,39.8,-0.34
127401,127900,44.8,0.49
127501,128000,47.0,0.85
127601,128100,46.6,0.78
127701,128200,43.2,0.22
127801,128300,41.2,-0.11
127901,128400,35.2,-1.1
128001,128500,32.6,-1.53
128101,128600,36.0,-0.97
128201,128700,40.2,-0.28
128301,128800,41.0,-0.14
128401,128900,46.8,0.82
128501,129000,50.4,1.41
128601,129100,47.6,0.95
128701,129200,47.8,0.98
128801,129300,51.0,1.51
128901,129400,48.6,1.11
129001,129500,46.0,0.68
129101,129600,46.6,0.78
129201,129700,42.8,0.15
129301,129800,39.6,-0.38
129401,129900,39.4,-0.41
129501,130000,40.8,-0.18
129601,130100,41.4,-0.08
129701,130200,43.2,0.22
129801,130300,45.0,0.52
129901,130400,45.2,0.55
130001,130500,42.6,0.12
130101,130600,40.2,-0.28
130201,130700,38.4,-0.57
130301,130800,35.4,-1.07
130401,130900,33.8,-1.33
130501,131000,36.6,-0.87
130601,131100,37.8,-0.67
130701,131200,42.0,0.02
130801,131300,45.4,0.58
130901,131400,46.8,0.82
131001,131500,44.4,0.42
131101,131600,43.8,0.32
131201,131700,44.6,0.45
131301,131800,45.2,0.55
131401,131900,44.4,0.42
131501,132000,46.8,0.82
131601,132100,50.8,1.48
131701,132200,49.0,1.18
131801,132300,46.8,0.82
131901,132400,46.2,0.72
132001,132500,45.8,0.65
132101,132600,41.6,-0.04
132201,132700,39.8,-0.34
132301,132800,39.4,-0.41
132401,132900,41.4,-0.08
132501,133000,39.8,-0.34
132601,133100,38.4,-0.57
132701,133200,40.6,-0.21
132801,133300,39.8,-0.34
132901,133400,38.2,-0.61
133001,133500,37.2,-0.77
133101,133600,38.6,-0.54
133201,133700,39.0,-0.47
133301,133800,42.2,0.06
133401,133900,44.6,0.45
133501,134000,50.0,1.35
133601,134100,53.0,1.84
133701,134200,51.8,1.64
133801,134300,49.6,1.28
133901,134400,48.2,1.05
134001,134500,44.6,0.45
134101,134600,43.2,0.22
134201,134700,43.6,0.29
134301,134800,43.4,0.25
134401,134900,42.0,0.02
134501,135000,44.4,0.42
134601,135100,46.6,0.78
134701,135200,44.6,0.45
134801,135300,43.4,0.25
134901,135400,43.0,0.19
135001,135500,40.8,-0.18
135101,135600,38.2,-0.61
135201,135700,38.0,-0.64
135301,135800,40.2,-0.28
135401,135900,40.2,-0.28
135501,136000,41.0,-0.14
135601,136100,42.2,0.06
135701,136200,41.6,-0.04
135801,136300,41.0,-0.14
135901,136400,42.8,0.15
136001,136500,40.6,-0.21
136101,136600,38.2,-0.61
136201,136700,39.4,-0.41
136301,136800,39.0,-0.47
136401,136900,36.0,-0.97
136501,137000,36.0,-0.97
136601,137100,35.8,-1.0
136701,137200,38.0,-0.64
136801,137300,40.8,-0.18
136901,137400,46.6,0.78
137001,137500,47.0,0.85
137101,137600,46.6,0.78
137201,137700,43.2,0.22
137301,137800,40.4,-0.24
137401,137900,34.8,-1.17
137501,138000,34.6,-1.2
137601,138100,34.8,-1.17
137701,138200,34.2,-1.27
137801,138300,35.8,-1.0
137901,138400,33.6,-1.37
138001,138500,32.6,-1.53
138101,138600,30.4,-1.9
138201,138700,31.8,-1.67
138301,138800,29.6,-2.03
138401,138900,31.2,-1.77
138501,139000,30.6,-1.86
138601,139100,35.2,-1.1
138701,139200,37.0,-0.81
138801,139300,36.6,-0.87
138901,139400,39.2,-0.44
139001,139500,41.0,-0.14
139101,139600,40.8,-0.18
139201,139700,38.6,-0.54
139301,139800,40.6,-0.21
139401,139900,42.8,0.15
139501,140000,46.4,0.75
139601,140100,45.2,0.55
139701,140200,47.8,0.98
139801,140300,48.6,1.11
139901,140400,46.8,0.82
140001,140500,42.6,0.12
140101,140600,43.6,0.29
140201,140700,45.8,0.65
140301,140800,46.8,0.82
140401,140900,45.2,0.55
140501,141000,47.2,0.88
140601,141100,45.2,0.55
140701,141200,39.8,-0.34
140801,141300,36.4,-0.9
140901,141400,35.4,-1.07
141001,141500,35.2,-1.1
141101,141600,35.2,-1.1
141201,141700,40.4,-0.24
141301,141800,41.4,-0.08
141401,141900,41.6,-0.04
141501,142000,41.6,-0.04
141601,142100,40.8,-0.18
141701,142200,36.8,-0.84
141801,142300,36.2,-0.94
141901,142400,34.2,-1.27
142001,142500,32.0,-1.63
142101,142600,30.4,-1.9
142201,142700,27.0,-2.46
142301,142800,29.0,-2.13
142401,142900,34.6,-1.2
142501,143000,40.2,-0.28
142601,143100,43.4,0.25
142701,143200,48.8,1.15
142801,143300,49.0,1.18
142901,143400,46.2,0.72
143001,143500,40.0,-0.31
143101,143600,37.6,-0.71
143201,143700,33.2,-1.43
143301,143800,36.0,-0.97
143401,143900,40.0,-0.31
143501,144000,40.8,-0.18
143601,144100,39.2,-0.44
143701,144200,38.4,-0.57
143801,144300,31.6,-1.7
143901,144400,29.4,-2.06
144001,144500,28.2,-2.26
144101,144600,30.0,-1.96
144201,144700,33.2,-1.43
144301,144800,32.2,-1.6
144401,144900,23.8,-2.99
144501,145000,28.2,-2.26
144601,145100,31.0,-1.8
144701,145200,34.6,-1.2
144801,145300,36.0,-0.97
144901,145400,41.2,-0.11
145001,145500,41.0,-0.14
145101,145600,41.8,-0.01
145201,145700,42.0,0.02
145301,145800,42.4,0.09
145401,145900,42.6,0.12
145501,146000,42.0,0.02
145601,146100,41.4,-0.08
145701,146200,37.6,-0.71
145801,146300,40.8,-0.18
145901,146400,42.0,0.02
146001,146500,37.4,-0.74
146101,146600,36.2,-0.94
146201,146700,38.6,-0.54
146301,146800,40.2,-0.28
146401,146900,40.0,-0.31
146501,147000,41.6,-0.04
146601,147100,42.6,0.12
146701,147200,41.4,-0.08
146801,147300,38.4,-0.57
146901,147400,40.4,-0.24
147001,147500,41.8,-0.01
147101,147600,38.2,-0.61
147201,147700,37.8,-0.67
147301,147800,40.0,-0.31
147401,147900,41.4,-0.08
147501,148000,39.2,-0.44
147601,148100,38.8,-0.51
147701,148200,34.4,-1.24
147801,148300,37.0,-0.81
147901,148400,38.0,-0.64
148001,148500,43.8,0.32
148101,148600,45.6,0.62
148201,148700,53.4,1.91
148301,148800,49.8,1.31
148401,148900,46.2,0.72
148501,149000,41.6,-0.04
148601,149100,39.8,-0.34
148701,149200,34.4,-1.24
148801,149300,30.8,-1.83
148901,149400,35.2,-1.1
149001,149500,39.6,-0.38
149101,149600,44.6,0.45
149201,149700,44.2,0.39
149301,149800,44.6,0.45
149401,149900,38.8,-0.51
149501,150000,35.0,-1.14
149601,150100,31.0,-1.8
149701,150200,31.4,-1.73
149801,150300,30.8,-1.83
149901,150400,29.0,-2.13
150001,150500,31.8,-1.67
150101,150600,36.0,-0.97
150201,150700,39.8,-0.34
150301,150800,41.4,-0.08
150401,150900,43.0,0.19
150501,151000,39.8,-0.34
150601,151100,37.8,-0.67
150701,151200,32.4,-1.57
150801,151300,30.6,-1.86
150901,151400,31.6,-1.7
151001,151500,32.0,-1.63
151101,151600,30.8,-1.83
151201,151700,32.6,-1.53
151301,151800,36.6,-0.87
151401,151900,37.2,-0.77
151501,152000,40.4,-0.24
151601,152100,43.8,0.32
151701,152200,47.2,0.88
151801,152300,47.6,0.95
151901,152400,48.0,1.02
152001,152500,45.6,0.62
152101,152600,42.6,0.12
152201,152700,40.0,-0.31
152301,152800,39.8,-0.34
152401,152900,41.2,-0.11
152501,153000,41.8,-0.01
152601,153100,42.8,0.15
152701,153200,42.6,0.12
152801,153300,42.8,0.15
152901,153400,43.2,0.22
153001,153500,41.2,-0.11
153101,153600,42.6,0.12
153201,153700,44.0,0.35
153301,153800,40.8,-0.18
153401,153900,39.0,-0.47
153501,154000,41.2,-0.11
153601,154100,38.6,-0.54
153701,154200,39.2,-0.44
153801,154300,43.0,0.19
153901,154400,44.6,0.45
154001,154500,47.4,0.92
154101,154600,49.8,1.31
154201,154700,51.6,1.61
154301,154800,51.2,1.54
154401,154900,53.8,1.97
154501,155000,49.0,1.18
154601,155100,47.4,0.92
154701,155200,44.6,0.45
154801,155300,41.2,-0.11
154901,155400,39.2,-0.44
155001,155500,41.8,-0.01
155101,155600,44.6,0.45
155201,155700,45.0,0.52
155301,155800,46.6,0.78
155401,155900,45.0,0.52
155501,156000,43.0,0.19
155601,156100,43.2,0.22
155701,156200,44.2,0.39
155801,156300,42.6,0.12
155901,156400,40.4,-0.24
156001,156500,39.8,-0.34
156101,156600,38.2,-0.61
156201,156700,37.8,-0.67
156301,156800,42.4,0.09
156401,156900,43.4,0.25
156501,157000,44.4,0.42
156601,157100,45.2,0.55
156701,157200,44.4,0.42
156801,157300,42.8,0.15
156901,157400,44.4,0.42
157001,157500,46.6,0.78
157101,157600,48.8,1.15
157201,157700,52.4,1.74
157301,157800,53.4,1.91
157401,157900,52.6,1.78
157501,158000,53.4,1.91
157601,158100,51.6,1.61
157701,158200,50.8,1.48
157801,158300,51.0,1.51
157901,158400,52.8,1.81
158001,158500,49.4,1.25
158101,158600,46.8,0.82
158201,158700,43.8,0.32
158301,158800,44.2,0.39
158401,158900,44.6,0.45
158501,159000,47.8,0.98
158601,159100,44.6,0.45
158701,159200,44.8,0.49
158801,159300,44.4,0.42
158901,159400,42.4,0.09
159001,159500,39.0,-0.47
159101,159600,40.8,-0.18
159201,159700,42.6,0.12
159301,159800,41.6,-0.04
159401,159900,44.8,0.49
159501,160000,45.4,0.58
159601,160100,48.2,1.05
159701,160200,44.4,0.42
159801,160300,42.2,0.06
159901,160400,39.2,-0.44
160001,160500,40.0,-0.31
160101,160600,39.6,-0.38
160201,160700,39.8,-0.34
160301,160800,38.4,-0.57
160401,160900,36.4,-0.9
160501,161000,35.0,-1.14
160601,161100,32.0,-1.63
160701,161200,32.2,-1.6
160801,161300,34.6,-1.2
160901,161400,34.0,-1.3
161001,161500,34.6,-1.2
161101,161600,37.2,-0.77
161201,161700,37.8,-0.67
161301,161800,37.6,-0.71
161401,161900,42.4,0.09
161501,162000,44.4,0.42
161601,162100,43.8,0.32
161701,162200,45.6,0.62
161801,162300,47.4,0.92
161901,162400,45.4,0.58
162001,162500,47.4,0.92
162101,162600,50.0,1.35
162201,162700,51.2,1.54
162301,162800,52.6,1.78
162401,162900,53.8,1.97
162501,163000,51.0,1.51
162601,163100,47.2,0.88
162701,163200,43.2,0.22
162801,163300,39.2,-0.44
162901,163400,33.0,-1.47
163001,163500,30.2,-1.93
163101,163600,33.2,-1.43
163201,163700,35.8,-1.0
163301,163800,39.6,-0.38
163401,163900,45.6,0.62
163501,164000,51.2,1.54
163601,164100,49.0,1.18
163701,164200,50.2,1.38
163801,164300,48.8,1.15
163901,164400,51.2,1.54
164001,164500,52.6,1.78
164101,164600,54.6,2.11
164201,164700,54.6,2.11
164301,164800,54.4,2.07
164401,164900,49.2,1.21
164501,165000,43.0,0.19
164601,165100,42.2,0.06
164701,165200,41.8,-0.01
164801,165300,40.2,-0.28
164901,165400,44.6,0.45
165001,165500,46.8,0.82
165101,165600,47.8,0.98
165201,165700,44.6,0.45
165301,165800,46.2,0.72
165401,165900,42.8,0.15
165501,166000,42.4,0.09
165601,166100,41.6,-0.04
165701,166200,43.6,0.29
165801,166300,41.2,-0.11
165901,166400,40.8,-0.18
166001,166500,40.2,-0.28
166101,166600,39.6,-0.38
166201,166700,39.6,-0.38
166301,166800,43.4,0.25
166401,166900,46.6,0.78
166501,167000,46.6,0.78
166601,167100,46.4,0.75
166701,167200,45.2,0.55
166801,167300,40.2,-0.28
166901,167400,33.0,-1.47
167001,167500,28.8,-2.16
167101,167600,24.8,-2.82
167201,167700,23.4,-3.06
167301,167800,22.4,-3.22
167401,167900,26.0,-2.63
167501,168000,30.2,-1.93
167601,168100,32.8,-1.5
167701,168200,36.4,-0.9
167801,168300,41.8,-0.01
167901,168400,42.8,0.15
168001,168500,43.2,0.22
168101,168600,47.6,0.95
168201,168700,46.8,0.82
168301,168800,46.4,0.75
168401,168900,46.8,0.82
168501,169000,47.0,0.85
168601,169100,46.8,0.82
168701,169200,45.0,0.52
168801,169300,45.6,0.62
168901,169400,46.4,0.75
169001,169500,46.8,0.82
169101,169600,41.6,-0.04
169201,169700,42.0,0.02
169301,169800,39.6,-0.38
169401,169900,38.2,-0.61
169501,170000,36.6,-0.87
169601,170100,35.6,-1.04
169701,170200,34.6,-1.2
169801,170300,37.6,-0.71
169901,170400,38.6,-0.54
170001,170500,41.2,-0.11
170101,170600,47.0,0.85
170201,170700,50.4,1.41
170301,170800,47.4,0.92
170401,170900,44.6,0.45
170501,171000,39.0,-0.47
170601,171100,36.0,-0.97
170701,171200,32.0,-1.63
170801,171300,29.0,-2.13
170901,171400,28.2,-2.26
171001,171500,30.4,-1.9
171101,171600,30.2,-1.93
171201,171700,30.4,-1.9
171301,171800,32.2,-1.6
171401,171900,33.8,-1.33
171501,172000,34.6,-1.2
171601,172100,31.0,-1.8
171701,172200,34.6,-1.2
171801,172300,35.4,-1.07
171901,172400,38.2,-0.61
172001,172500,43.0,0.19
172101,172600,48.6,1.11
172201,172700,47.6,0.95
172301,172800,48.0,1.02
172401,172900,44.8,0.49
172501,173000,42.6,0.12
172601,173100,42.8,0.15
172701,173200,44.4,0.42
172801,173300,49.0,1.18
172901,173400,52.0,1.68
173001,173500,49.2,1.21
173101,173600,48.6,1.11
173201,173700,49.0,1.18
173301,173800,47.8,0.98
173401,173900,46.2,0.72
173501,174000,45.4,0.58
173601,174100,42.8,0.15
173701,174200,39.2,-0.44
173801,174300,33.8,-1.33
173901,174400,32.2,-1.6
174001,174500,34.2,-1.27
174101,174600,38.6,-0.54
174201,174700,42.2,0.06
174301,174800,44.6,0.45
174401,174900,45.8,0.65
174501,175000,47.2,0.88
174601,175100,44.6,0.45
174701,175200,41.4,-0.08
174801,175300,42.0,0.02
174901,175400,44.2,0.39
175001,175500,43.8,0.32
175101,175600,44.4,0.42
175201,175700,45.0,0.52
175301,175800,42.8,0.15
175401,175900,39.2,-0.44
175501,176000,36.0,-0.97
175601,176100,33.4,-1.4
175701,176200,30.4,-1.9
175801,176300,33.0,-1.47
175901,176400,34.8,-1.17
176001,176500,39.8,-0.34
176101,176600,40.4,-0.24
176201,176700,42.4,0.09
176301,176800,39.2,-0.44
176401,176900,39.4,-0.41
176501,177000,35.4,-1.07
176601,177100,33.2,-1.43
176701,177200,31.8,-1.67
176801,177300,31.2,-1.77
176901,177400,31.4,-1.73
177001,177500,30.4,-1.9
177101,177600,32.8,-1.5
177201,177700,34.8,-1.17
177301,177800,39.4,-0.41
177401,177900,43.0,0.19
177501,178000,45.8,0.65
177601,178100,48.2,1.05
177701,178200,50.0,1.35
177801,178300,47.2,0.88
177901,178400,41.6,-0.04
178001,178500,39.0,-0.47
178101,178600,38.4,-0.57
178201,178700,37.8,-0.67
178301,178800,38.4,-0.57
178401,178900,40.4,-0.24
178501,179000,42.4,0.09
178601,179100,41.8,-0.01
178701,179200,41.2,-0.11
178801,179300,42.8,0.15
178901,179400,43.6,0.29
179001,179500,44.4,0.42
179101,179600,42.8,0.15
179201,179700,42.2,0.06
179301,179800,37.8,-0.67
179401,179900,36.4,-0.9
179501,180000,36.4,-0.9
179601,180100,39.2,-0.44
179701,180200,41.0,-0.14
179801,180300,46.6,0.78
179901,180400,48.0,1.02
180001,180500,44.6,0.45
180101,180600,43.2,0.22
180201,180700,39.8,-0.34
180301,180800,33.6,-1.37
180401,180900,30.4,-1.9
180501,181000,32.6,-1.53
180601,181100,32.8,-1.5
180701,181200,32.2,-1.6
180801,181300,35.6,-1.04
180901,181400,35.0,-1.14
181001,181500,33.0,-1.47
181101,181600,31.6,-1.7
181201,181700,35.0,-1.14
181301,181800,34.4,-1.24
181401,181900,37.8,-0.67
181501,182000,42.4,0.09
181601,182100,44.6,0.45
181701,182200,44.2,0.39
181801,182300,44.8,0.49
181901,182400,44.6,0.45
182001,182500,42.2,0.06
182101,182600,43.6,0.29
182201,182700,44.4,0.42
182301,182800,43.4,0.25
182401,182900,43.4,0.25
182501,183000,43.4,0.25
182601,183100,40.8,-0.18
182701,183200,38.4,-0.57
182801,183300,38.0,-0.64
182901,183400,34.0,-1.3
183001,183500,31.8,-1.67
183101,183600,31.0,-1.8
183201,183700,31.2,-1.77
183301,183800,29.6,-2.03
183401,183900,31.8,-1.67
183501,184000,34.2,-1.27
183601,184100,37.6,-0.71
183701,184200,42.4,0.09
183801,184300,45.2,0.55
183901,184400,47.4,0.92
184001,184500,48.6,1.11
184101,184600,46.0,0.68
184201,184700,43.0,0.19
184301,184800,42.8,0.15
184401,184900,39.4,-0.41
184501,185000,36.4,-0.9
184601,185100,36.2,-0.94
184701,185200,35.0,-1.14
184801,185300,33.4,-1.4
184901,185400,33.6,-1.37
185001,185500,34.6,-1.2
185101,185600,35.6,-1.04
185201,185700,37.4,-0.74
185301,185800,38.4,-0.57
185401,185900,41.4,-0.08
185501,186000,42.0,0.02
185601,186100,40.4,-0.24
185701,186200,39.4,-0.41
185801,186300,38.6,-0.54
185901,186400,38.0,-0.64
186001,186500,37.2,-0.77
186101,186600,38.2,-0.61
186201,186700,37.2,-0.77
186301,186800,39.2,-0.44
186401,186900,39.2,-0.44
186501,187000,42.4,0.09
186601,187100,44.8,0.49
186701,187200,49.6,1.28
186801,187300,49.4,1.25
186901,187400,52.6,1.78
187001,187500,49.6,1.28
187101,187600,48.8,1.15
187201,187700,47.0,0.85
187301,187800,48.8,1.15
187401,187900,46.6,0.78
187501,188000,48.2,1.05
187601,188100,47.2,0.88
187701,188200,44.4,0.42
187801,188300,42.2,0.06
187901,188400,43.0,0.19
188001,188500,42.6,0.12
188101,188600,42.6,0.12
188201,188700,40.8,-0.18
188301,188800,41.6,-0.04
188401,188900,39.2,-0.44
188501,189000,39.2,-0.44
188601,189100,39.8,-0.34
188701,189200,41.8,-0.01
188801,189300,38.2,-0.61
188901,189400,38.2,-0.61
189001,189500,36.6,-0.87
189101,189600,39.4,-0.41
189201,189700,40.2,-0.28
189301,189800,43.8,0.32
189401,189900,46.0,0.68
189501,190000,46.0,0.68
189601,190100,43.4,0.25
189701,190200,40.0,-0.31
189801,190300,39.4,-0.41
189901,190400,37.6,-0.71
190001,190500,40.2,-0.28
190101,190600,39.8,-0.34
190201,190700,41.8,-0.01
190301,190800,41.0,-0.14
190401,190900,40.0,-0.31
190501,191000,37.6,-0.71
190601,191100,37.0,-0.81
190701,191200,36.8,-0.84
190801,191300,37.2,-0.77
190901,191400,39.0,-0.47
191001,191500,41.8,-0.01
191101,191600,44.6,0.45
191201,191700,46.8,0.82
191301,191800,47.6,0.95
191401,191900,48.8,1.15
191501,192000,48.4,1.08
191601,192100,46.8,0.82
